time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.984425360256169,unexposed,18 to 39,0.0017463473387881435,0.9810025823676468,0.9878481381446911,0.9787630830856698,0.003305969747950159,5.662277170499164,0.0037388721564201774,-1.665912256084384,12.990466597082712
180,0.9886704511998425,unexposed,40 to 64,4.949773674889715e-4,0.9877003133864016,0.9896405890132833,0.9849066364830857,0.0010358987446436286,3.763814716756797,0.0011480804864993385,1.5135769632180933,6.014052470295501
365,0.9660139702648122,unexposed,40 to 64,0.0012190109687389436,0.9636247526693246,0.9684031878602998,0.9550067934737818,0.0028608674776513477,11.00717679103036,0.0031097508688943303,4.9120650879974725,17.10228849406325
180,0.9910303625358257,unexposed,65 plus,6.512655689228065e-4,0.989753905476366,0.9923068195952854,0.9879744516911275,0.0012633473350825296,3.05591084469814,0.0014213350520987217,0.27009414258464526,5.841727546811634
365,0.9729863050312318,unexposed,65 plus,0.0018109510801735836,0.9694369061363277,0.976535703926136,0.9639681330180268,0.0035922058089739436,9.018172013205096,0.004022870416606533,1.1333459966562913,16.902998029753896
180,0.9846140130545974,exposed,Hospitalized,0.001315493801927664,0.9820356925809335,0.9871923335282613,0.9846140130545974,0.001315493801927664,0,0.0018603891759038484,NA,NA
365,0.9544194949715815,exposed,Hospitalized,0.0037204694953473704,0.9471275087551208,0.9617114811880423,0.9544194949715815,0.0037204694953473704,0,0.005261538418715636,NA,NA
180,0.9884697222503677,exposed,Not Hospitalized,7.321394827185717e-4,0.9870347552325796,0.9899046892681559,0.9884697222503677,7.321394827185717e-4,0,0.0010354015860094266,NA,NA
365,0.9655946756016671,exposed,Not Hospitalized,0.0019414526447608517,0.9617894983402457,0.9693998528630884,0.9655946756016671,0.0019414526447608517,0,0.002745628660925911,NA,NA
180,0.9919210101364576,historical,Hospitalized,0.0014623137065499154,0.9890549279375205,0.9947870923353948,0.9846140130545974,0.001315493801927664,7.306997081860223,0.0019669482248584613,3.4517785611376386,11.162215602582807
365,0.9757351316855086,historical,Hospitalized,0.004262394114586453,0.9673809927330037,0.9840892706380135,0.9544194949715815,0.0037204694953473704,21.315636713927113,0.005657728948427235,10.22648797500973,32.40478545284449
180,0.9917745635688999,historical,Not Hospitalized,5.525038880044495e-4,0.9906916758470928,0.9928574512907069,0.9884697222503677,7.321394827185717e-4,3.304841318532259,9.172179503342981e-4,1.5070941358770347,5.1025885011874825
365,0.9753021635627763,historical,Not Hospitalized,0.0014846357297434538,0.9723923310023178,0.9782119961232348,0.9655946756016671,0.0019414526447608517,9.707487961109207,0.0024440502494588326,4.917149472169895,14.497826450048517
180,0.9896126186755493,unexposed,Hospitalized,5.081380522597124e-4,0.9886166863939458,0.9906085509571526,0.9846140130545974,0.001315493801927664,4.99860562095189,0.0014102227565403966,2.234569018132713,7.762642223771068
365,0.9689381427099213,unexposed,Hospitalized,0.0013326460498863048,0.9663262044480045,0.971550080971838,0.9544194949715815,0.0037204694953473704,14.518647738339773,0.0039519411382367385,6.772843107395767,22.26445236928378
180,0.9910525370794836,unexposed,Not Hospitalized,3.619037293126115e-4,0.9903432188041601,0.991761855354807,0.9884697222503677,7.321394827185717e-4,2.5828148291159314,8.167022293625712e-4,0.9820784595652918,4.183551198666571
365,0.9731709973795927,unexposed,Not Hospitalized,8.30468974295705e-4,0.9715433080996951,0.9747986866594901,0.9655946756016671,0.0019414526447608517,7.576321777925554,0.0021116148060469422,3.4375567580735478,11.71508679777756
