time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
180,0.9787111353493366,exposed,65 plus,0.0021927851656052704,0.9744133553989166,0.9830089152997566,0.9787111353493366,0.0021927851656052704,1000,0.0031010665205695068,NA,NA
365,0.9601271540272361,exposed,65 plus,0.00399831225978469,0.9522906059991132,0.9679637020553591,0.9601271540272361,0.00399831225978469,1000,0.005654467424390126,NA,NA
180,0.9895760781164471,historical,18 to 39,0.0013175094012848568,0.9869938071406359,0.9921583490922584,0.9864587541902679,0.001569367421933126,996.8826760738208,0.0020490839727788143,1000.8988806604673,992.8664714871743
365,0.9802281668826672,historical,18 to 39,0.002452005982556374,0.97542232346698,0.9850340102983545,0.9744197876638566,0.002915572648263909,994.1916207811894,0.003809579662613301,1001.6583969199115,986.7248446424674
180,0.9819312685657362,historical,40 to 64,0.001062008205370778,0.9798497707319235,0.9840127663995489,0.9719354796082307,0.0013994010934199302,990.0042110424945,0.0017567540660376332,993.4474490119283,986.5609730730607
365,0.9660446445283319,historical,40 to 64,0.0018873184202562784,0.9623455683972706,0.9697437206593932,0.9477727522915426,0.0025317632555516296,981.7281077632106,0.0031578150676694226,987.9174252958427,975.5387902305786
180,0.985161390974476,historical,65 plus,0.0013529570533286836,0.9825096438773223,0.9878131380716296,0.9787111353493366,0.0021927851656052704,993.5497443748607,0.002576586806348734,998.5998545153042,988.4996342344172
365,0.9720128875910169,historical,65 plus,0.002469972169432648,0.9671718310961126,0.9768539440859212,0.9601271540272361,0.00399831225978469,988.1142664362193,0.004699708868059422,997.3256958176157,978.9028370548227
180,0.9908287274597362,unexposed,18 to 39,0.001423061513855623,0.988039578144794,0.9936178767746782,0.9864587541902679,0.001569367421933126,995.6300267305317,0.0021184943184351674,999.7822755946646,991.4777778663988
365,0.9825729706940637,unexposed,18 to 39,0.0026658718328478395,0.9773479579142822,0.9877979834738453,0.9744197876638566,0.002915572648263909,991.8468169697929,0.003950624823553374,999.5900416239576,984.1035923156282
180,0.9790237719576963,unexposed,40 to 64,7.116584845992358e-4,0.9776289469585894,0.9804185969568031,0.9719354796082307,0.0013994010934199302,992.9117076505344,0.0015699621711897957,995.9888335060664,989.8345817950024
